,person_age,person_income,person_emp_length,loan_amnt,cb_person_default_on_file,cb_person_cred_hist_length,other_payments,percent_of_income,loan_status
27237,31,135000,2.0,20000,0,9,11098,0.16141789478781618,yes
27238,33,135000,0.0,10000,0,10,17346,0.08499498529586755,yes
27239,31,135000,12.0,15000,0,10,21822,0.13253459152838892,yes
27240,32,135000,16.0,13000,0,5,28305,0.12184263554993205,yes
27241,33,135000,0.0,17500,0,8,24704,0.15866395880176978,yes
27242,29,135000,0.0,18000,0,8,7159,0.14079989987562674,yes
27243,27,104550,0.0,23000,0,9,13326,0.25212663334210295,no
27244,28,123000,0.0,22000,1,8,12055,0.1982964531975303,yes
27245,29,135000,10.0,11000,0,7,14685,0.09142667165357603,yes
27246,29,135000,0.0,11000,0,8,28578,0.10336208678656669,yes
27247,32,70000,2.0,15000,1,5,22153,0.3134992789516584,no
27248,35,135000,12.0,10000,1,7,24923,0.09084549905974909,yes
27249,34,135000,18.0,8000,0,6,11100,0.0645682001614205,yes
27250,29,64000,3.0,15000,0,6,28449,0.42192905966076905,no
27251,34,135000,7.0,15000,1,7,17904,0.12810002049600328,yes
27252,30,135000,14.0,25000,1,9,5972,0.19375639396100072,yes
27253,27,70000,7.0,15000,0,6,11967,0.25847362707425087,yes
27254,27,123000,1.0,22350,1,6,15222,0.20737070645215164,no
27255,34,135600,10.0,1000,0,7,28618,0.009347366846759268,yes
27256,30,70000,0.0,15000,1,8,7151,0.23866728189788222,no
27257,28,135996,12.0,12500,0,6,10466,0.09957779016968056,yes
27258,30,136000,13.0,2800,0,10,4136,0.021233998665291513,yes
27259,32,136000,11.0,12000,0,8,10957,0.09596698735634941,yes
27260,27,136000,3.0,5000,0,10,14778,0.041246638398970484,yes
27261,35,136000,0.0,15000,1,9,12975,0.1219264377159114,yes
27262,28,136092,2.0,8000,0,7,26319,0.07287766572836672,yes
27263,35,136240,9.0,15000,0,6,22008,0.13131171650675819,yes
27264,34,136625,3.0,15000,0,6,7375,0.11605415860735009,yes
27265,28,124886,12.0,5000,0,9,13546,0.04490749056942698,yes
27266,28,70000,2.0,15000,0,7,21021,0.3062537005655485,no
27267,30,137057,13.0,4750,0,7,6970,0.036514025229269644,yes
27268,27,137720,6.0,13000,0,9,6035,0.09872043133234613,yes
27269,28,138000,11.0,5000,0,5,27613,0.0452951887450515,yes
27270,29,138000,0.0,25000,1,10,29699,0.2308381270717722,no
27271,32,138000,16.0,20000,0,7,12497,0.15935874042851567,yes
27272,32,138000,5.0,16800,0,9,11983,0.1333153463421602,yes
27273,34,138000,14.0,25000,0,6,6245,0.1897461196918523,yes
27274,31,138000,15.0,24000,0,6,22204,0.2072610452865384,yes
27275,27,138000,5.0,17000,0,5,4909,0.12773215318841996,yes
27277,29,138000,3.0,7500,1,8,27750,0.06802721088435375,yes
27278,34,138571,18.0,25000,0,8,5228,0.18748640723547544,yes
27279,28,138600,10.0,12000,0,7,13798,0.09615230525151841,yes
27280,28,138996,3.0,20000,1,9,12930,0.15864705789031142,yes
27281,35,139000,12.0,35000,0,6,10990,0.2734161393641122,yes
27282,30,139008,2.0,15000,0,6,5306,0.11218979521622713,yes
27283,32,139200,5.0,6000,0,5,17356,0.04924329470470438,yes
27284,29,139500,4.0,15000,0,5,24694,0.1306551922373395,yes
27285,28,139913,7.0,5375,0,6,25194,0.04685361622747757,yes
27286,28,140000,12.0,18000,0,7,13357,0.14213181936625002,yes
27287,29,140000,5.0,27000,0,7,13277,0.213063137709808,yes
27288,27,71000,11.0,15000,0,6,24472,0.32238651994497936,yes
27289,29,140000,4.0,16775,1,10,29626,0.15198325692645007,yes
27290,28,140000,1.0,17600,0,6,29240,0.15890213073311665,yes
27291,30,140000,6.0,5000,0,6,1258,0.03603811390927045,yes
27292,28,140000,4.0,18000,1,7,20772,0.15097124836447814,yes
27293,27,140000,7.0,18000,0,9,25356,0.15700778060779455,yes
27294,28,140000,8.0,22000,0,6,20012,0.18335166850018336,yes
27295,31,140000,5.0,30000,0,7,19367,0.24868816990375767,yes
27296,28,140000,11.0,5000,0,9,28533,0.0448563251904151,yes
27297,28,72000,6.0,15000,0,6,23578,0.30977654785015074,yes
27298,31,128000,15.0,35000,0,6,29033,0.35365323794800285,yes
27299,27,72000,0.0,15000,0,6,19694,0.28677398386418385,no
27300,33,21000,1.0,7750,0,6,8684,0.6292627476453394,no
27301,28,128000,11.0,14400,1,8,16999,0.1297285610039549,yes
27302,27,140000,4.0,2800,0,9,23027,0.023937147888829047,yes
27303,33,20988,2.0,3600,0,5,16055,0.7297790391242651,no
27304,34,128000,14.0,12325,0,5,2429,0.09815164329343559,yes
27305,28,140000,12.0,9000,0,9,17565,0.07350839220811042,yes
27306,31,140000,2.0,11000,0,8,19977,0.09164910058905376,yes
27307,28,108800,3.0,35000,1,7,17374,0.3828232669043817,no
27308,27,140000,11.0,2700,0,9,17872,0.02210795231232805,yes
27309,27,140000,8.0,28000,0,5,28857,0.25192769675103244,yes
27310,27,140000,12.0,10000,0,6,6483,0.0748968296172023,yes
27311,32,140000,14.0,12000,0,8,7923,0.09085609152236952,yes
27312,33,140000,8.0,8000,0,6,13708,0.0633452633579324,yes
27313,34,140000,8.0,12000,0,8,10152,0.09241574764339844,yes
27314,29,108800,1.0,18500,0,10,23575,0.21707245526547375,no
27315,28,140000,4.0,25000,0,10,7384,0.1885142064305966,yes
27316,33,140000,14.0,9600,0,10,14419,0.07644468510363829,yes
27317,28,140000,12.0,15000,0,5,20672,0.1257039420756235,yes
27318,32,140000,0.0,18000,0,5,12688,0.1413849440743999,yes
27319,32,140000,9.0,11000,0,8,4228,0.08101817753292284,yes
27320,32,74000,15.0,15000,0,6,24591,0.3035884150660811,yes
27321,29,140000,13.0,12600,0,6,9827,0.09679426609204674,yes
27322,34,140000,17.0,12000,1,10,14772,0.09582521480818987,yes
27323,29,140000,4.0,24000,0,5,19151,0.19859494079388326,yes
27324,32,140000,3.0,5000,0,6,13319,0.0394692179569154,yes
27325,29,140000,12.0,24250,0,8,26306,0.21329181838971273,yes
27326,34,128000,2.0,3000,0,10,13092,0.026107842795975913,yes
27327,31,74028,5.0,15000,0,9,19289,0.27402765852500044,yes
27328,32,140000,5.0,20000,0,9,23663,0.17191435226969923,yes
27329,34,140000,13.0,4000,0,7,22619,0.034077065283137815,yes
27330,31,140000,15.0,12000,0,9,17731,0.09814425569850084,yes
27331,33,140000,2.0,6000,0,6,10002,0.046154556223941906,yes
27332,29,74872,4.0,15000,0,9,6869,0.2205785038895343,yes
27333,33,140000,6.0,13000,0,6,2958,0.0948614293428292,yes
27334,31,75000,5.0,15000,0,5,13509,0.24393813728838368,yes
27335,34,128000,0.0,25000,0,5,15925,0.2230649118893598,no
27336,30,108800,2.0,15000,0,8,19162,0.1673397443048707,yes
27337,27,140000,12.0,24100,0,10,7149,0.18140623706257386,yes
27338,27,140000,0.0,6000,0,5,14893,0.04795894714124709,yes
27339,27,75000,5.0,15000,0,10,9288,0.22826880934989044,yes
27340,27,140000,2.0,14000,0,5,14846,0.11186218578711028,yes
27341,35,140000,3.0,25000,0,10,15027,0.20004320933321598,no
27342,32,140000,16.0,25000,0,7,1319,0.18026982787836834,yes
27343,27,140004,11.0,9800,0,6,8584,0.07457008065743419,yes
27344,34,140004,4.0,12000,0,8,18383,0.0986671709655405,yes
27345,32,140304,8.0,20000,0,10,6720,0.14971852916516948,yes
27346,27,75000,2.0,15000,0,5,23225,0.28971511347175277,no
27347,27,140987,5.0,6450,0,10,24645,0.055439995874232866,yes
27348,29,141000,1.0,8000,0,9,25992,0.06956037840845854,yes
27349,28,141000,4.0,9000,0,8,20139,0.07446570854121677,yes
27350,28,141996,3.0,13000,0,7,18892,0.10560176761112555,yes
27351,27,129996,2.0,12800,1,7,9696,0.10640066500415628,yes
27352,32,130000,3.0,5000,0,9,29279,0.04964208059888206,yes
27353,30,142000,5.0,10000,0,8,5236,0.07311865695650903,yes
27354,28,142000,3.0,18000,0,8,20295,0.14789860728811471,yes
27355,29,142000,14.0,24250,0,7,26626,0.21018600377901434,yes
27356,33,69000,3.0,15000,0,7,19559,0.30339192168443196,no
27357,30,110925,1.0,25000,0,9,12348,0.2536088539923106,no
27358,30,143000,11.0,18000,0,7,8045,0.13337779259753252,yes
27359,29,143000,2.0,16800,0,9,18508,0.1349484304212319,yes
27360,27,75000,7.0,15000,0,6,28208,0.32056761839630704,yes
27361,33,143004,17.0,10000,0,9,26501,0.08583469953563427,yes
27362,34,143150,0.0,12000,0,6,18276,0.09609686564056569,yes
27363,35,143485,10.0,8000,0,7,10561,0.06018476723541272,yes
27364,30,143500,0.0,20000,0,8,29019,0.17470147884801845,yes
27365,27,144000,11.0,16000,1,6,9772,0.11920016688023363,yes
27366,27,144000,11.0,11000,0,6,26818,0.09387107234899558,yes
27367,33,144000,1.0,5000,0,10,11088,0.037618875647044664,yes
27368,28,144000,12.0,35000,0,7,22537,0.2881535940986144,yes
27369,35,144000,0.0,35000,0,9,1229,0.2451478241379552,no
27370,29,144000,13.0,16000,0,9,9315,0.11879570850503025,yes
27371,29,144000,11.0,7000,0,10,12801,0.05335406519866767,yes
27372,30,144000,7.0,6000,0,8,11903,0.04542116777822358,yes
27373,28,144000,11.0,7000,1,10,25944,0.0592938944229857,yes
27374,28,144000,12.0,30000,0,5,24098,0.2502043335390569,yes
27375,27,144000,6.0,5000,0,5,15613,0.03894475297343189,yes
27376,30,144000,12.0,35000,0,8,16486,0.2744796649779632,yes
27377,27,75127,11.0,15000,0,6,21569,0.28007020426453566,yes
27378,29,144000,4.0,5000,0,7,8490,0.036897645930189654,yes
27379,30,144000,2.0,6000,0,6,3867,0.04281646721329023,yes
27380,30,69600,0.0,15000,0,7,19274,0.298056670508286,no
27381,27,144000,4.0,21000,1,8,27885,0.1808551866683891,yes
27382,28,76000,2.0,15000,1,9,4561,0.20996934447570656,no
27383,33,144000,13.0,19000,0,8,12825,0.14484467314655994,yes
27384,31,76000,2.0,15000,0,7,18987,0.26309788995492256,no
27385,30,144997,14.0,25000,0,5,27028,0.21192008069916674,yes
27386,30,145000,3.0,9600,0,6,18506,0.07589292772779736,yes
27387,31,20000,1.0,5000,0,8,13599,0.7811279487580065,no
27388,29,145000,0.0,14000,1,5,12421,0.10559741738887757,yes
27389,30,145000,4.0,6000,0,8,22332,0.04891251182052369,yes
27390,32,71000,2.0,15000,0,9,11175,0.25073129962390306,no
27391,29,20000,0.0,3000,0,5,16970,0.9900990099009901,no
27392,31,77000,2.0,15000,0,8,18891,0.25813557280283606,no
27393,28,145000,9.0,25000,0,9,19587,0.19934137609338745,yes
27394,30,79000,5.0,15000,0,7,20643,0.2570385729218431,yes
27395,30,145000,4.0,12000,0,8,5434,0.08598082627574051,yes
27396,32,145000,1.0,20000,0,8,10501,0.14869999033450063,yes
27397,28,80000,0.0,15000,0,5,13020,0.2239474469991042,no
27398,29,145000,0.0,25000,0,8,29432,0.21632285753841893,no
27399,28,133000,6.0,20000,1,5,2282,0.15300111690815343,yes
27400,27,145986,2.0,5500,0,6,27116,0.04626903339782956,yes
27401,34,113900,5.0,35000,0,10,8695,0.3326838078038116,yes
27402,27,146000,5.0,2500,0,5,4752,0.017699365654734935,yes
27403,29,146000,12.0,3800,0,6,27246,0.03199892214156997,yes
27404,31,146000,12.0,2500,0,9,13665,0.01889144972985227,yes
27405,29,80000,13.0,15000,0,8,24252,0.2690679486259597,yes
27406,29,80000,13.0,15000,1,5,19833,0.24930609802715775,yes
27407,28,147500,12.0,10000,0,7,8543,0.0719647085069482,yes
27409,28,80000,2.0,15000,0,5,29033,0.2943080816999235,no
27410,27,147884,4.0,4500,0,5,27748,0.037457548112139576,yes
27411,33,148000,17.0,8000,1,5,10854,0.0583319965584122,yes
27412,29,136000,4.0,7775,1,5,18099,0.06594515737780002,yes
27413,33,82000,5.0,15000,0,7,26303,0.26931432572669983,yes
27414,29,83500,1.0,15000,1,10,16883,0.22516774997373043,no
27415,27,149616,0.0,15000,0,10,12945,0.10975261759992976,yes
27416,28,84000,3.0,15000,0,9,12089,0.20859117520268108,no
27417,32,84000,7.0,15000,0,7,13712,0.2134076940587298,yes
27418,32,150000,16.0,16000,0,10,26123,0.12916037682539938,yes
27419,33,150000,17.0,14000,0,7,3963,0.09586611612125694,yes
27420,34,150000,18.0,6000,0,10,16977,0.04510498184524481,yes
27421,32,150000,11.0,20000,0,10,25139,0.16017811806729082,yes
27422,34,138000,18.0,2400,1,7,5823,0.01815747066433646,yes
27423,34,150000,1.0,28000,0,5,28403,0.23026883886938,no
27424,32,66725,4.0,15000,0,5,17052,0.30197491595031506,yes
27425,29,78996,0.0,15000,1,7,18081,0.2462447672986949,no
27426,35,150000,16.0,10000,0,9,3994,0.06849033601358848,yes
27427,32,150000,3.0,8000,1,6,19037,0.061085955575238805,yes
27429,32,150000,17.0,12000,1,9,22565,0.09416565307803978,yes
27430,31,138000,0.0,35000,0,5,6397,0.2659513840869889,no
27431,35,73000,0.0,15000,0,8,23263,0.301586344170336,no
27432,30,138000,13.0,10000,0,10,29145,0.09186532543291534,yes
27433,29,62050,3.0,15000,1,8,6235,0.26874496103198064,no
27434,33,117300,3.0,16000,0,5,2472,0.13933883721740342,yes
27435,27,150000,4.0,6000,0,6,11171,0.04321863587578964,yes
27436,32,150000,16.0,6000,0,9,1025,0.040275213962074174,yes
27437,27,86000,7.0,15000,0,5,11985,0.20266162264405863,yes
27438,33,150000,12.0,13125,0,9,19150,0.10030569354222392,yes
27439,32,86400,2.0,15000,0,7,2506,0.17879705342455957,yes
27440,29,150000,1.0,10000,0,10,21812,0.07801042219240491,yes
27442,29,150000,4.0,7200,0,7,19478,0.055163114264261966,yes
27443,29,87000,1.0,15000,0,6,13880,0.2051422319474836,no
27444,30,150000,5.0,5425,1,5,29699,0.0450952194911098,yes
27445,32,75000,6.0,15000,0,9,8823,0.2266648533478399,yes
27446,33,150000,0.0,4000,0,7,8431,0.028254773290762807,yes
27447,35,87000,6.0,15000,0,7,8213,0.19038673892901112,yes
27448,27,150000,11.0,25000,0,7,18188,0.1896640670045216,yes
27450,29,150000,14.0,12000,0,9,7670,0.08431110798847748,yes
27451,31,18996,6.0,7000,0,8,17409,4.410838059231254,no
27452,27,150000,7.0,20000,0,9,4304,0.13727212826707666,yes
27453,27,150000,2.0,18000,0,5,29310,0.14914243102162567,yes
27454,33,138000,18.0,25000,1,10,12125,0.19860973187686196,yes
27455,27,150000,3.0,8000,1,5,14874,0.05920400219054808,yes
27456,33,18720,0.0,3500,1,6,9042,0.3616449679685885,no
27457,34,150000,5.0,15000,0,9,18923,0.11443655256070859,yes
27458,28,150000,4.0,20000,0,8,3786,0.13678580710465482,yes
27459,32,150000,4.0,7800,0,9,29724,0.0648508430609598,yes
27460,28,150000,12.0,8500,0,8,11643,0.06143527251964122,yes
27461,34,78000,9.0,15000,0,5,25571,0.2861012035323962,yes
27462,29,150000,9.0,12000,0,9,22239,0.09392537628853875,yes
27463,29,150000,0.0,10700,0,9,3354,0.07296482686196691,yes
27464,28,150000,12.0,10000,1,6,6905,0.06988364373318424,yes
27465,28,150000,5.0,15000,0,6,5390,0.10372726644077174,yes
27466,34,90000,15.0,15000,0,5,24768,0.2299484915378955,yes
27467,30,138000,3.0,23975,0,7,16514,0.19734784254975882,yes
27468,29,138000,2.0,24000,0,6,2743,0.177439984621868,yes
27469,32,150000,0.0,24000,1,9,20090,0.18474328381186975,yes
27470,33,150000,14.0,21000,0,9,13389,0.15372114983420077,yes
27471,30,150000,14.0,24000,0,5,23776,0.19013816706806946,yes
27472,33,150000,17.0,20000,0,7,26516,0.1619643030676039,yes
27473,29,90000,5.0,15000,1,10,20076,0.21451862021623477,yes
27474,27,150000,0.0,10000,0,6,23790,0.07923302432453846,yes
27475,30,90000,10.0,15000,0,6,7198,0.18115504456414097,yes
27476,34,150000,14.0,25000,1,6,18477,0.1900808223656699,yes
27477,27,150000,1.0,12000,0,5,6027,0.08334896126357025,yes
27478,27,150000,4.0,20000,1,6,7312,0.14016595649248711,yes
27479,29,150000,12.0,7000,0,6,27625,0.05720122574055159,yes
27480,28,150000,12.0,15000,0,9,7801,0.10548597388167287,yes
27481,35,150000,5.0,15000,1,7,16135,0.11205318791319613,yes
27482,28,92000,4.0,15000,0,9,16435,0.19850459868986964,yes
27483,28,150000,11.0,15000,0,9,29341,0.1243172908775972,yes
27484,27,150000,11.0,9000,0,10,9234,0.06393589361067303,yes
27485,27,150000,11.0,8000,0,5,12748,0.05828694663830035,yes
27486,28,150000,0.0,25000,1,8,12605,0.18195713089995996,yes
27487,29,150000,2.0,16000,0,7,8677,0.1132158247419033,yes
27488,30,37800,4.0,15050,0,7,6210,0.47641658752769867,yes
27489,30,150000,2.0,12000,1,8,17959,0.09088086276232382,yes
27490,28,150000,6.0,10000,0,8,14630,0.07387161113983896,yes
27491,30,150000,8.0,5000,0,9,8670,0.03537819288190759,yes
27492,31,29000,14.0,15075,0,10,20232,1.7193202554744527,no
27493,27,150792,11.0,6000,0,9,5998,0.04143818114010249,yes
27494,31,150996,13.0,10000,0,8,23287,0.0783030170152456,yes
27495,31,151000,1.0,21000,0,8,9410,0.14831555900840454,yes
27496,30,151800,14.0,17525,1,7,9194,0.12289104245263173,yes
27497,31,152000,15.0,15000,0,7,24630,0.11776713511815969,yes
27498,35,140004,6.0,8400,1,9,24995,0.07303776226208383,yes
27499,35,153000,13.0,9500,0,10,15077,0.06887901220246079,yes
27500,33,153000,11.0,10000,1,5,21326,0.07594513723286297,yes
27501,28,18000,12.0,3500,0,5,12726,0.6636329161926432,no
27502,29,153000,13.0,3000,0,8,13222,0.0214626049879094,yes
27503,32,153000,5.0,8400,0,9,15997,0.06131252600308022,yes
27504,35,153660,3.0,24000,0,10,8393,0.16521302153964768,yes
27505,35,154000,13.0,12000,0,5,22832,0.09148572822639668,yes
27506,34,154000,4.0,4000,0,8,27386,0.03159208302399419,yes
27507,32,154000,11.0,20000,0,6,13419,0.14226673590314481,yes
27508,32,155000,6.0,15000,0,7,6211,0.10081390425367466,yes
27509,35,75000,13.0,15175,1,8,1686,0.20698638732029354,yes
27510,28,143000,5.0,8275,1,7,11000,0.06268939393939393,yes
27511,31,155000,5.0,7000,0,5,5608,0.04685659205312199,yes
27512,28,143000,3.0,25000,0,6,21359,0.2055228089213341,no
27514,32,155000,8.0,8000,1,6,7603,0.054275188775890965,yes
27515,28,50000,2.0,15200,0,10,8496,0.3662297609868928,no
27516,32,155004,9.0,15000,0,8,15095,0.10721254529730039,yes
27517,30,155867,15.0,8000,1,10,19452,0.05864457720925118,yes
27518,34,156000,9.0,25000,0,9,25501,0.19157234921340394,yes
27519,33,156000,4.0,2400,0,6,26752,0.018568952711067097,yes
27520,32,156000,14.0,10000,0,9,5566,0.0664743342595424,yes
27521,27,156000,11.0,5000,0,8,2012,0.0324700626022807,yes
27522,27,156000,8.0,15000,0,6,28096,0.11727545659244433,yes
27523,32,156600,8.0,25000,0,8,29771,0.19711580159111874,yes
27524,31,157000,5.0,7200,0,7,1407,0.04627457533436594,yes
27525,28,157000,12.0,12000,1,9,9855,0.08155221040470284,yes
27526,27,157500,6.0,25000,1,6,10428,0.16998476936466492,yes
27527,27,157544,8.0,35000,0,8,28966,0.2722083093530775,yes
27528,28,145656,2.0,10000,0,7,19770,0.07943695089207696,yes
27529,28,158000,6.0,15000,0,5,11445,0.10235065333833715,yes
27530,30,158000,6.0,21000,0,8,21572,0.15392734629254992,yes
27531,30,111000,3.0,15450,1,7,14403,0.15994285536817915,yes
27532,29,158000,13.0,11000,0,6,6716,0.07271092779143862,yes
27533,35,158000,14.0,10000,0,10,2526,0.06431943604718474,yes
27534,29,158000,1.0,20000,0,5,3199,0.12919813179501424,yes
27535,28,158367,5.0,12000,0,8,14888,0.08363593278458868,yes
27536,28,159000,3.0,15000,0,8,12098,0.10210888891914338,yes
27537,27,159600,1.0,25000,0,8,5090,0.1618018251245874,yes
27538,29,159996,1.0,10000,0,7,20944,0.07191554238702068,yes
27539,29,38000,3.0,15500,0,6,20318,0.8765976699468386,no
27540,28,160000,4.0,34000,0,7,23188,0.24851621202818466,yes
27541,27,148000,1.0,28000,1,6,29160,0.23561090541905083,no
27542,34,160000,14.0,25000,0,5,1839,0.1580667800532369,yes
27544,34,160000,1.0,23000,0,10,18874,0.16297493020421466,yes
27545,30,160000,4.0,7000,0,5,27614,0.05287568171861073,yes
27546,35,68324,3.0,15600,1,8,15661,0.2962231547765984,no
27547,33,160000,3.0,22000,0,8,4943,0.141883307428881,yes
27548,32,160000,9.0,12000,0,8,17717,0.08433895827330039,yes
27549,27,90000,11.0,15600,0,9,23615,0.23499284476914967,yes
27550,27,160000,4.0,25000,0,10,24223,0.18412544098043115,yes
27551,32,160000,0.0,17400,0,7,22320,0.1263800116211505,yes
27552,27,100000,7.0,15600,1,6,23935,0.20508775389469533,yes
27553,35,160000,10.0,24000,0,9,9580,0.15955325089748704,yes
27554,28,160000,12.0,23000,0,8,25872,0.17147799117261123,yes
27555,35,148000,19.0,25000,1,10,2709,0.17206846948537763,yes
27556,34,160000,9.0,7500,0,10,26061,0.05599563980618043,yes
27557,29,162480,2.0,25000,0,10,24574,0.1812829028468667,yes
27558,30,55000,14.0,15800,0,9,18920,0.4379157427937916,yes
27559,27,151000,11.0,20000,1,9,12354,0.14425226836692007,yes
27560,27,163232,5.0,4800,0,8,23411,0.034329607140558285,yes
27561,27,165000,6.0,35000,0,10,27749,0.255007249491807,yes
27562,29,165000,13.0,10000,0,10,9869,0.06446164854219982,yes
27563,34,165000,18.0,12000,0,7,11032,0.0779382728878728,yes
27564,29,72000,13.0,15900,0,9,12607,0.26770831579479065,yes
27565,35,165000,3.0,8000,0,8,23776,0.05664759530957911,yes
27566,33,130050,0.0,10000,1,7,23894,0.09420098722634614,yes
27567,33,153000,1.0,23100,1,9,2684,0.15367625535538465,yes
27568,28,165000,5.0,12400,0,8,13608,0.08190657366307334,yes
27569,27,166000,11.0,30000,0,9,14193,0.19761934561647354,yes
27570,27,80000,5.0,16000,0,8,18428,0.2598583771844345,yes
27571,31,168000,6.0,25000,0,5,17219,0.16580338371545486,yes
27572,31,168000,2.0,15500,0,7,13670,0.10043413464653664,yes
27573,28,168000,12.0,6800,0,7,18222,0.04540052611197906,yes
27574,29,74000,3.0,16000,1,5,13461,0.26429243958440013,no
27575,32,170000,16.0,6000,0,8,8262,0.03709703347388987,yes
27576,29,170000,13.0,18000,0,6,26873,0.12576243476073698,yes
27577,32,62900,6.0,16000,0,5,1312,0.2597908683509775,yes
27578,29,74000,0.0,16000,1,8,5924,0.23503143545449204,no
27579,28,170000,8.0,20000,1,7,4532,0.12086929194768777,yes
27580,33,158000,11.0,15000,1,5,12620,0.10317787866281469,yes
27581,28,170000,0.0,10000,0,5,27828,0.0703373378724362,yes
27582,28,170000,4.0,20000,1,10,6794,0.1225445142948176,yes
27583,28,170000,3.0,4000,0,10,23762,0.02735267167220558,yes
27584,27,84000,0.0,16000,0,10,8204,0.2110929336640456,no
27585,30,170000,2.0,14000,0,6,18390,0.09234219378668954,yes
27586,33,170000,15.0,21000,0,5,7857,0.1295153043918023,yes
27587,30,172000,13.0,20000,0,8,21785,0.13314249575608295,yes
27588,33,172000,4.0,16000,0,8,11788,0.0998676753301875,yes
27589,31,85000,5.0,16000,1,8,29847,0.29010207966928364,yes
27590,29,173088,13.0,8000,1,10,6257,0.04795271861944123,yes
27591,30,163000,15.0,3500,0,8,4665,0.02210503047336344,yes
27592,27,175000,7.0,15000,0,8,11548,0.09177006093532046,yes
